id,title,link,content,gold_label
349,میکسیکو کے جنگلات میں صدیوں سے چُھپی مایا تہذیب کی باقیات دریافت,https://www.express.pk/story/2731479/mexican-maya-civilization-discovered,,science-technology
350,سعودی عرب میں 4000 سال پرانی آبادکاری کی باقیات دریافت,https://www.express.pk/story/2731471/4000-years-old-town-found-in-saudi-arabia,النطح نامی یہ قصبہ خیبر میں فصیلوں والے نخلستان میں پایا جاتا تھا جو صحرا سے گھرا ہوا ایک سرسبز علاقہ تھا۔,science-technology
351,اب قبل از پیدائش بچوں کی ذہانت چیک کرائیں، وہ بھی 50 ہزار ڈالرز میں,https://www.express.pk/story/2731455/iq-check-in-in-vitro-babies,,science-technology
352,چیٹ جی پی ٹی میں نیا فیچر متعارف,https://www.express.pk/story/2731324/chatgpt-new-feature,,science-technology
353,چینی فوج کیلئے نیا اے آئی ماڈل تیار,https://www.express.pk/story/2731323/chini-foj-kile-nia-a-aei-mal-tiar,,science-technology
354,دو گھورتی آنکھوں جیسی ڈراؤنی کہکشاؤں کی تصویر جاری,https://www.express.pk/story/2731249/nasa-spiral-galaxies-universe-jet-propulsion,امریکی خلائی ادارے ناسا کی دور بینوں نے دور دراز خلاء میں دو گھورتی آنکھوں جیسی ڈراؤنی کہکشاؤں کی تصویر جاری کردی۔ تصویر میں دیکھی جانے والی یہ اسپائرل کہکشائیں زمین سے 11 کروڑ 40 لاکھ نوری سال فاصلے پر موجود ہیں جن کے نام آئی سی 2163 اور این جی سی 2207 ہیں۔ جاری کی گئی تصویر میں سرخ اور گلابی چمکیلے رنگوں کے پس منظر میں تاریک کائنات اور دور دراز موجود کئی کہکشائیں موجود ہیں۔ ناسا کی جیٹ پروپلژن لیبارٹری کے مطابق کہکشاؤں کے رنگوں کی وضاحت جیمز ویب اسپیس ٹیلی اسکوپ کی مِڈ-انفرا ریڈ لائٹ اور قابلِ دید اور الٹرا وائلٹ روشنی ناسا کی ہبل اسپیس ٹیلی اسکوپ کی مدد سے ممکن ہوئی۔ جیمز ویب اسپیس ٹیلی اسکوپ میں نصب مِڈ انفرا ریڈ آلا (جس کو MIRI بھی کہا جاتا ہے) ایسا آلہ ہے جو کہکشاؤں کی نئی خصوصیات سامنے لانے میں مدد دیتا ہے۔ ناسا کے مطابق دائیں جانب موجود آئی سی 2163 کروڑوں برس قبل آہستہ آہستہ این جی سی 2207 کے پیچھے سرک گئی ہے۔,science-technology
355,آرٹیمس تھری مشن میں خلانورد کہاں لینڈ کریں گے؟,https://www.express.pk/story/2731236/artemis-mission-moon-landing-nasa,امریکی خلائی ادارے ناسا نے چاند پر خلانوردوں کے اترنے کے لیے متعدد جگہوں کا انتخاب کر لیا۔ ایجنسی کی جانب سے انسان کو چاند پر دوبارہ بھیجنے کا مشن آرٹیمس تھری ستمبر 2026 میں متوقع ہے۔ اپولو مشن کے بعد گزشتہ 50 برسوں یہ پہلا موقع ہوگا جب انسان چاند پر اترے گا۔ ناسا میں چاند تا مریخ پروگرام کی ایک عہدے دار لیکیشا ہاکنز نے ایک بیان میں کہا کہ آرٹیمس انسانیت کو چاند پر واپس لے کر جانے کے ساتھ ان دیکھے مقامات کا مشاہدہ کرائے گا۔ ناسا کی جانب سے ان خطوں کا انتخاب عملے کی چاند کے جنوبی قطب کے قریب بحفاظت لینڈنگ کے عزم کو ظاہر کرتا ہے۔ ناسا نے اس مشن کے لیے چاند پر لینڈنگ کے نو ممکنہ مقامات کا انتخاب کیا ہے اور یہ سب جنوبی قطب کے قریب ہیں۔ ادارے کے انجینئروں اور سائنس دانوں نے لونر ریکونائسینس آربیٹر اور دیگر مطالعوں سے حاصل ہونے والے ڈیٹا کو استعمال کرتے ہوئے چاند کے جنوبی قطب کا جائزہ لیا ہے۔ (تصویر: ناسا) منتخب کیے گئے علاقوں میں سلیٹر پلین، نوبِل رِمز 1 اور 2، مونس موٹن، ڈی گرلیش رِم 2، مونس موٹن پلیٹو، میلاپرٹ میسِف، ہیورتھ اور کیبیئس بی کے قریب ایک چوٹی ہے۔,science-technology
356,غیراخلاقی مواد؛ ٹک ٹاک پر ایک لاکھ 13 ہزار 133 اکاؤنٹس بلاک,https://www.express.pk/story/2731220/ghair-akhalaqi-mawad-tik-tok-par-ek-laakh-13-hazar-133-accounts-block,پاکستان ٹیلی کمیونی کیشن اتھارٹی (پی ٹی اے) نے پشاور ہائیکورٹ میں ٹک ٹاک اور دیگر سوشل میڈیا اکاؤنٹس پر فحش اور توہین مذہب مواد اپ لوڈ کرنے سے متعلق رپورٹ جمع کروادی۔ پی ٹی اے رپورٹ کے مطابق 2020 سے اب تک 1 لاکھ 14 ہزار 15 غیراخلاقی ویڈیوز ٹک ٹاک پر اپ لوڈ کی گئیں جس پر ایک لاکھ 13 ہزار 133 اکاؤنٹس بلاک کئے گئے۔ مذہب کے خلاف 2 ہزار 463 پوسٹس اپ لوڈ ہوئیں جنہیں بلاک کیا گیا۔ رواں سال 25 ہزار 267 غیراخلاقی مواد اپ لوڈ کیا گیا جس پر 24 ہزار 800 اکاؤنٹس کو بلاک کیا گیا۔ فیس بک، انسٹاگرام، یوٹیوب، ایکس(ٹیوٹر) اور دیگر سوشل میڈیا اکاؤنٹس پر 13 لاکھ 89 ہزار 181 غیر اخلاقی مواد اپ لوڈ ہوا جس میں سے 13 لاکھ 3 ہزار 578 لنکس بلاک کئے گئے۔ فیس بک کے 1 لاکھ 47 ہزار 579، انسٹاگرام پر 22 ہزار 357، اسنیک ویڈیو پر 6 ہزار 728 268، ٹک ٹاک کے 1 لاکھ 25 ہزار 600، یوٹیوب کے 53 ہزار 162، ایکس پر 53 ہزار 842  لنکس بلاک کے گئے۔,science-technology
357,اوزون میں سوراخ بحالی کی طرف گامزن,https://www.express.pk/story/2731174/aozon-mi-sorakh-bhali-ki-trf-gamzn,,science-technology
358,کاربن کھانے والا بیکٹیریا دریافت,https://www.express.pk/story/2731113/bacteria-carbon-consumption-pollution-ocean-climate-change,سائنس دانوں نے سمندی سیانو بیکٹیریا کی ایک خاص قسم دریافت کی ہے جو تیزی کے ساتھ کاربن ڈائی آکسائیڈ کی کھپت اور ذخیرہ کرنے کی صلاحیت رکھتی ہے۔ یہ بیکٹیریا (جس کی منفرد کثافت اس کو سمندر کی تہہ تک جانے میں مدد دیتی ہے) سمندر سے کاربن کو کشید کرنے یا موسمیاتی تغیر کے مسئلے کو حل کرنے کے لیے ماحول سے کاربن ڈائی آکسائیڈ کو ختم کرنے میں مدد گار ثابت ہو سکتا ہے۔ نیلے سبر الگئی یا مائیکرو الگئی کے نام سے جانے جانے والےیہ سیانو بیکٹیریا در اصل الگئی نہیں ہوتے۔ یہ ایک خلیاتی ضیائی تالیفی بیکٹیریا ہوتے ہیں جو نمکین پانی، تازہ پانی اور مکس پانی میں پھیلتے ہیں۔ الگئی کی طرح یہ بیکٹیریا تیزی سے پھیلتا ہے جو اس کو ماحولیاتی منصوبوں کے لیے ایک عملی آلہ بناتاہے۔ سیانو بیکٹیریا کی یہ قسم UTEX 3222کہلاتی ہے البتہ، ہارورڈ کے محققین نے اس کو اس کے سائز کی وجہ سے ’چونکُوس‘ نام دیا ہے۔ انفرادی UTEX 3222 خلیات بڑے اور بھاری ہوتے ہیں جو ان کو برتن کی تہہ (یا سمندر کی تہہ) میں جانے میں مدد دیتے ہیں۔ ٹیم کے مطابق چونکُوس پانی میں ایک پیسٹ بناتا ہے جو اس کو پانی آزادانہ طور پر تیرنے میں مدد دیتا ہے۔,science-technology
359,استعمال شدہ ٹائر سے پانی میٹھا کرنے کی ڈیوائس تیار,https://www.express.pk/story/2731099/water-purification-device-recycled-tires-solar-technology,کینیڈا کی ڈیلہوزی یونیورسٹی کے محققین نے نمکین پانی کو میٹھا بنانے کے لیے شمسی توانائی سے چلنے والی کم قیمت ڈیوائس ایجاد کر لی۔ یہ ڈیوائس سورج کی روشنی کو استعمال کرتے ہوئے سمندر کے پانی کو پینے کے قابل بناتی ہے۔ پورٹ ایبل ڈیزائن کی حامل اس ڈیوائس کو باآسانی دور دراز علاقوں میں استعمال کیا جا سکتا ہے۔ اس ڈیوائس کا غیر روایتی ڈیزائن اس کو سب سے نمایاں بناتا ہے جس میں ری سائیکل ٹائر استعمال کیے گئے ہیں۔ پھینکے گئے اس مٹیریل کو ڈیوائس کے ایک اہم جزو کے طور پر کام میں لایا گیا جس نے ڈیوائس کے لیے اہم پائیدار اور کم قیمت حل فراہم کیا۔ یہ سولر اسٹل ٹیکنالوجی ’ریفریکٹری پلازمونکس‘ سے متاثر ہو کر بنائی گئی ہے۔ یہ ایک ایسا شعبہ ہے جس میں ایسے نینو مٹیریل بنائے جاتے ہیں جو مؤثر انداز میں روشنی کو اکٹھا کر کے گرمائش میں بدل سکتے ہیں۔ یہ مٹیریل خاص طور پر سخت حالات میں مؤثر ہوتے ہیں اور مؤثر انداز میں پانی کو صاف کرنے کی سولر اسٹل کی اہلیت کے لیے اہم ہوتے ہیں۔ یہ ڈیوائس ایک سادہ عمل کے تحت تیزی کے ساتھ پانی کو صاف کرتی ہے۔ توقعات کے برخلاف اس ڈیوائس نے ہیلیفیکس بندرگاہ پر آزمائش کے دوران روزانہ 3.67 لیٹر پینے کا پانی حاصل کیا۔ محققین کے مطابق سورج کی روشنی کے استعمال کو بڑھا کر ہم سادہ سے ڈیزائن کو رکھتے ہوئے پلازمونک سولر اسٹل کے ذریعے بڑی مقدار میں پانی صاف کر سکتے ہیں۔,science-technology
360,چار سو سال پرانی ’ویمپائر‘ خاتون کی شکل ازسر نو تشکیل,https://www.express.pk/story/2731069/400-years-old-vampire-womans-face,,science-technology
361,پاکستان میں واٹس ایپ اکاؤنٹس ہیکنگ میں اضافہ,https://www.express.pk/story/2731068/whatsapp-hackings-in-pakistani,,science-technology
362,کراچی سے لندن کا سفر اب ڈیڑھ گھنٹے میں ممکن,https://www.express.pk/story/2731056/travel-from-karachi-to-london-hypersonic-plane,,science-technology
363,انڈونیشیا میں آئی فون 16 پر پابندی عائد,https://www.express.pk/story/2731054/indonesia-ban-iphone-16,,science-technology
364,میٹا کا واٹس ایپ میں نئے اے آئی فیچر متعارف کرانے کا اعلان,https://www.express.pk/story/2731047/whatsapp-new-ai-feature,,science-technology
365,سائنس دانوں کا مریخ پر پودے اگانے کا منصوبہ,https://www.express.pk/story/2730988/mars-plants-grow-plans,یورپین اسپیس ایجنسی (ای ایس اے) کے مریخ کے جنوبی قطب میں برف کے نیچے مائع پانی کی دریافت کے بعد سائنس دان اب سیارے پر پودے اُگانے کی منصوبہ بندی کر رہے ہیں۔ غیر ملکی خبررساں ادارے کے مطابق سائنس دانوں کا کہنا ہے کہ مریخ پر پودے اُگانے کے لیے سیارے پر کاربن ڈائی آکسائیڈ اور درجہ حرارت کو بڑھانے کی ضرورت ہے۔ تاہم، یہ صورت حال مریخ کے خطِ استوا کے علاقوں میں ترتیب نہیں دی جاسکتی۔ تحقیق کے میں بتایا گیا کہ حیران کن بات یہ ہے کہ پودوں کے اُگنے میں مدد دینے کے لیے حالات خطِ استوا سے 25 ڈگری اوپر یا نیچے علاقوں میں ممکن نہیں ہوسکتے ہیں لیکن ایسا ہیلاس بیسن کے خطے میں ہوسکتا ہے جبکہ گرین ہاؤس افیکٹ میں مزید اضافہ پودوں کی افزائش کے لیے موافق جنوبی ہیمسفیئر تک پھیل سکتا ہے۔ مریخ پر پودے اگانے کے منصوبے کی سربراہی کرنے والے پولینڈ کی وارسا یونیورسٹی آف ٹیکنالوجی کے پروفیسر روبرٹ اولسزویسکی نے اپنی ٹیم کے ساتھ مل کر 1970 کی دہائی میں بنائے گئے وائکنگ مارس لینڈر ٹیمپریچر اور پریشر کے ڈیٹا سیٹ کا استعمال کرتے ہوئے مریخ پر مختلف عملیات کو آزمایا۔ ہیوسٹن میں منعقد ہونے والے ایک اجلاس میں تحقیقی مقالہ پیش کرتے ہوئے پروفیسر روبرٹ نے کہا کہ مطالعے میں ٹیم نے کاربن ڈائی آکسائیڈ میں اضافے کے ساتھ مصنوعی گرین ہاؤس گرمائش کے سبب ہونے والے گرین ہاؤس افیکٹ کا معائنہ کرنے کے لیے بیس لائن ماڈل کا استعمال کیا۔,science-technology
366,روسی عدالت کا گوگل پر اربوں کھربوں ڈالر کا جرمانہ,https://www.express.pk/story/2730963/google-youtube-russia-fine-court-billion-trillion-dollars,روس کی ایک عدالت نے ٹیکنالوجی کمپنی گوگل پر روسی میڈیا اسٹیشن کا مواد روکنے کے جرم میں 20 ڈیسیلین ڈالر (20 کے بعد 33 صفر) کا جرمانہ عائد کر دیا۔ روسی عدالت کی جانب سے عائد جرمانے کی مالیت اس وقت دنیا کی جی ڈی پی (ایک ہزار کھرب ڈالر) سے بھی اربوں کھربوں ڈالر زیادہ ہے۔ عدالت کی جانب سے رقم کا تعین چار سال تک چلنے والے مقدمے کے بعد کیا گیا جو کہ امریکا کی جانب سے روسی قوم پرست چینل زارگریڈ پر 2020 میں عائد کی گئی پابندیوں کے نتیجے میں شروع ہوا تھا۔ مقامی میڈیا کے مطابق 2022 میں یوکرین پر حملے کے بعد سے پابندی کا سامنا کرنے والے چینلز کی فہرست میں اضافہ ہوا اور اب 17 اسٹیشنز (بشمول پیوٹن کے وزارتِ دفاع کا ٹی وی چینل) گوگل کے خلاف مقدمہ کرنے جا رہے ہیں۔ وکیل آئیون موروزوف نے ریاستی میڈیا تاس کو بتایا کہ روسی عدالت میں گوگل کو یوٹیوب سے چینل ہٹانے کی وجہ سے آرٹیکل 13.41 کے تحت بلایا گیا تھا۔ عدالت نے کمپنی کو ان چینلز کو بحال کرنے کا حکم دیا۔ عدالت نے پلیٹ فارم پر 1025 ڈالر یومیہ جرمانہ عائد کیا جس کی مجموعی رقم ہر ہفتے دُگنی ہوتی جائے گی۔ جس کے بعد گوگل کو ایک انتہائی غیر معمولی رقم کی ادائیگی کا سامنا ہوگا۔ واضح رہے روس میں گوگل 2022 سے غیر فعال ہے۔ کمپنی کا کہنا ہے کہ روسی حکام نے اس کے بینک اکاؤنٹ منجمد کردیے ہیں اور روس میں اس کی شاخوں کا دوالیہ نکل چکا ہے۔ کمپنی کا روس میں 200 سے زیادہ کا اسٹاف تھا جن میں کچھ کو دوسری جگہ منتقل کردیا گیا جبکہ کچھ کو نوکری سے نکال دیا گیا۔,science-technology
367,نیا اے آئی الگوردم، فیس بک اور انسٹاگرام کے اسکرین ٹائم میں اضافہ,https://www.express.pk/story/2730939/meta-instagram-facebook-ai-screen-time,میٹا کے مطابق کمپنی کی جانب سے نئے اے آئی الگوردم متعارف کرانے کے بعد سے فیس بک اور انسٹاگرام صارفین کے اسکرین ٹائم میں واضح اضافہ دیکھنے میں آیا ہے۔ امریکی ٹیکنالوجی کمپنی کی جانب سے پیش کی جانے والی اس سہ ماہی کی رپورٹ میں بتایا گیا ہے کہ کمپنی کے مصنوعی ذہانت کے فیچر میں بہتری کے بعد صارفین کے فیس بک اور انسٹاگرام پر وقت صرف کرنے کے دورانیے میں بالترتیب 8 اور 6 فی صد اضافہ دیکھنے میں آیا ہے۔ رپورٹ میں یہ تو نہیں بتایا گیا کہ اوسط صارف کتنا اضافی وقت ان پلیٹ فارم پر صرف کر رہا ہے۔ البتہ، ای مارکٹرزکی جانب سے کیے جانے والے حالیہ تخمینے کے مطابق امریکا میں بالغ افراد روزانہ اندازاً 30 منٹ تک فیس بک اور انسٹاگرام دونوں پلیٹ فارمز پر صرف کرتے ہیں۔ سال بھر کے عرصے میں اسکرین ٹائم کا یہ اضافہ 10 سے 15 گھنٹے کے برابر بنتا ہے۔ میٹا چیف مارک زکربرگ کا کہنا تھا کہ وہ امید کرتے ہیں کہ فیس بک اور انسٹاگرام پر ایک نئی فیڈ شامل کی جائے جو اے آئی سے بنے مواد کو براہ راست دیکھے۔,science-technology
368,ٹرمپ کے سوشل میڈیا پلیٹ فارم نے ایلون مسک کے ’ایکس‘ کو پیچھے چھوڑ دیا,https://www.express.pk/story/2730838/trump-ke-social-media-platform-ne-x-ko-peche-chor-dia,سابق امریکی صدر کے سوشل میڈیا پلیٹ فارم ٹروتھ سوشل نے ایلون مسک کے ’ایکس‘ کو پیچھے چھوڑ دیا۔ رپورٹ کے مطابق ستمبر کے آخر سے اب تک حصص کی قیمت چار گنا بڑھنے کے بعد ٹرمپ میڈیا اینڈ ٹیکنالوجی گروپ کی مالیت 10 ارب ڈالر سے تجاوز کرگئی جبکہ ایلون مسک کی ایکس ہولڈنگز کی مالیت تقریباً 9.4 ارب ڈالر ہے۔ رپورٹ کے مطابق ڈونلڈ ٹرمپ کے دوبارہ صدارتی عہدے پر براجمان ہونے کے امکانات کو انکے گروپ کے شیئرز بڑھنے کی وجہ قرار دیا جارہا ہے۔ سابق امریکی صدر ڈونلڈ ٹرمپ نے ’ٹروتھ سوشل‘ کے نام سے اپنی سوشل میڈیا ایپ 2022 میں متعارف کروائی تھی۔,science-technology
369,ایپل نے اپنا نیا میک منی متعارف کرا دیا,https://www.express.pk/story/2730833/apple-mac-mini-released-smallest-computer,ٹیکنالوجی کمپنی ایپل نے اپنا نیا میک منی متعارف کرادیا۔ اپنے گزشتہ ماڈل کے سائز سے نصف یہ مشین کمپنی کا اب تک کا سب سے چھوٹا کمپیوٹر ہے۔ ایپل کے مطابق یہ نیا میک صرف پانچ بائے پانچ انچ چوڑا ہے اور اس میں کمپنی کی جانب سے حال ہی میں جاری کی گئی ایم 4 چپ نصب ہے۔ ایپل کے ہارڈ ویئر باس جان ٹیرنس کا کہنا تھا کہ یہ کمپیوٹر ناقابلِ یقین حد تک چھوٹے ڈیزائن میں بہترین کارکردگی دِکھاتا ہے جو کہ ایپل سِلیکون کی پاور ایفیشنسی اور نئے تھرمل آرکیٹیکچر کی بدولت ہے۔ کمپنی کے مطابق نیا میک منی ایپل کا پہلا مکمل طور پر کاربن نیوٹرل کمپیوٹر ہے اور اس کے لیے اس کو 80 فی صد تک کاربن اخراج میں کمی لانی ضروری تھی۔ اس کمی میں نہ صرف اس کے بنانے کا عمل شامل ہے بلکہ اس کی شپنگ اور صارف کا استعمال بھی شامل ہے۔ ایپل کی جانب سے سب سے پہلے 2005 میں میک منی متعارف کرایا گیا تھا۔ بعد ازاں اس کو لوگوں کو پی سی سے دور کرنے کی غرض سے پیش کیا جانے لگا جس کے تحت ایپل کے کمپیوٹر کو بیرونی ڈسپلے، کی بورڈ اور ماؤس کے استعمال کیا جا سکنا تھا۔,science-technology
370,آئی فون اپ ڈیٹ کے بعد صارفین کو مسائل کا سامنا,https://www.express.pk/story/2730825/aei-fon-ap-i-k-baad-sarfin-ko-msael-ka-samna,ٹیکنالوجی کمپنی ایپل کی جانب سے دو روز قبل جاری کیے گئے آئی او ایس 18.1 اپ ڈیٹ کے بعد صارفین کو بیٹری سے متعلق مسائل کی شکایت پیش آنے لگی۔ ایپل کے اے آئی فیچرز کی حامل آئی او ایس 18.1 اپ ڈیٹ (جس کا صارفین کو عرصے سے انتظار تھا) کے جاری ہوتے ہی صارفین نے بغیر کسی تاخیر کے اپنے آئی فون اپ ڈیٹ کرنے شروع کیے۔ تاہم، اپ ڈیٹ حاصل کرنے والے متعدد صارفین نے سماجی رابطے کے پلیٹ فارم ایکس (سابقہ ٹوئٹر) پر اس متعلق شکایت کی کہ یہ اپ ڈیٹ ان کے فون کی بیٹری کو تیزی ختم کر رہی ہے۔ ایک صارف کا کہنا تھا کہ انہیں اپ ڈیٹ انسٹال کیے ایک گھنٹے سے بھی کم کا وقت ہوا ہے اور صرف ای میل دیکھنے اور اسکرالنگ کرنے سے ہی بیٹری ختم ہوگئی۔ ایک صارف کا کہنا تھا کہ ایپل انٹیلی جنس کو سوئچ آن کرنے سے بہت بیٹری خرچ ہو رہی ہے۔ واضح رہے ایپل کی جانب سے آئی او ایس 18 میں فوری سیکیورٹی حل پیش کیے تھے تاکہ آئی فون کو ہیک ہونے سے بچایا جا سکے۔,science-technology
371,چینی کمپنی کی کونکرڈ سے زیادہ رفتار والے طیارے کی آزمائش,https://www.express.pk/story/2730800/chinese-company-concord-supersonic-aviation-technology,ایک چینی کمپنی نے اعلان کیا ہے کہ وہ ایک ایسے کمرشل طیارے کی آزمائش کر رہی ہے جو دنیا کے پہلے سُپر سونک مسافر طیارے کونکرڈ سے دُگنی رفتار رکھتا ہے۔ بیجنگ کی مقامی اسپیس ٹرانسپورٹیشن کمپنی لِنگکونگ ٹائنشنگ کے اعلان کے مطابق کمپنی نے اپنے یُونشنگ پروٹوٹائپ طیارے کی آزمائشی پرواز کامیابی کے ساتھ مکمل کی ہے۔ یہ طیارہ ماک 4 رفتار یعنی تقریباً 3069 میل فی گھنٹہ کی رفتار سے پرواز کرنے کی صلاحیت رکھتا ہے۔ ساؤتھ چائنا مارننگ پوسٹ کی ایک رپورٹ کے مطابق کمپنی آئندہ ماہ اپنے انجن کے فالو اپ ٹیسٹ کی منصوبہ بندی کر رہی ہے۔ جبکہ کمپنی فل سائز جیٹ طیارے کو 2027 میں متعارف کرانے کا ارادہ رکھتی ہے۔ ایوی ایشن انڈسٹری میں جب کونکرڈ طیارے کو متعارف کرایا گیا تب اس نے سپر سونک سفر کے تمام ریکارڈز کو توڑ دیا تھا اور ایوی ایشن ٹیکنالوجی میں یہ فن پارہ آج تک قابلِ ذکر ہے۔ اب چینی کمپنی نے ماک 4 کی رفتار سے اڑنے والا کمرشل طیارہ بنا کر کونکرڈ کا ریکارڈ (1330 مِیل فی گھنٹہ) توڑنے کا ہدف رکھا ہے۔ رپورٹ کے مطابق کمپنی نے دعویٰ کیا ہے کہ یہ طیارہ بیجنگ سے نیویارک کے درمیان سفر دو گھنٹوں کے اندر مکمل کر سکتا ہے۔ یہ نیا طیارہ اپنے اندر متعدد فیچرز رکھتا ہے۔ ان فیچرز میں عمودی ٹیک آف اور لینڈنگ کی صلاحیت اور 20 ہزار میٹر کی بلندی پر پرواز شامل ہے۔,science-technology
372,سائنس دانوں کا حضرت نوح کی کشتی کے مقام کے متعلق اہم انکشاف,https://www.express.pk/story/2730772/noah-ark-scientists-research-british-great-flood-location,سائنس دانوں کی ایک ٹیم نے دنیا کے سب سے قدیم نقشے میں پوشیدہ معلومات کا سراغ لگا لیا۔ ٹیم کے مطابق نقشہ ممکنہ طور پر حضرت نوحؑ کی کشتی کے مقام کے متعلق بتاتا ہے۔ 3000 برس قدیم بابل دور کی اس تختی نے ماہرینِ آثارِ قدیمہ کو صدیوں تک الجھائے رکھا لیکن گزشتہ چند ہفتوں میں ماہرین نے اس پُراسرار شے میں چھپے حقیقی معنوں کو دریافت کرلیا۔ کندہ ہوئی یہ کیونیفارم تختی مشرقِ وسطیٰ سے دریافت ہوئی تھی جس کو 1882 میں برٹش میوزیم نے حاصل کر لیا۔ دریافت ہونے کے بعد سے لوگ اس کوشش میں مصروف رہے کہ تختی میں کندہ نقشہ نما نشانات کے معنی جان سکیں۔ سائنس دانوں کی جانب سے کندہ کاری کو ’اِماگو مُنڈی‘ کا نام دیا گیا ہے اور ان کا کہنا ہے کہ یہ نقشہ چھٹی صدی قبلِ مسیح کے میسوپٹیمیا کا فضائی نظارہ ہے۔ نقشے کے مطابق قدیم میسوپوٹیمیا (آج کا عراق) دو دائروں سے گھرا ہوا ہے جس کو ’بِٹر ریور‘ یعنی تلخ دریا کا نام دیا گیا ہے، جو اس وقت کی معلوم دنیا کی سرحد کا تعین کرتا ہے۔ تختی کے سامنے اور پشت پر کندہ ان نشانات کا ایک ماہ سے زیادہ عرصے تک تجزیہ کرنے کے بعد محققین نے یہ دعویٰ کیا ہے کہ ان کا اشارہ انجیل مقدس میں درج واقعات کی جانب ہے۔ تختی کے پشت کو ایک خفیہ راستے کے طور پر بتایا جاتا ہے جو مسافروں کو بتاتا ہے کہ وہ کونسا رستہ اختیار کر سکتے ہیں اور یہ تفصیل بیان کی گئی ہے کہ انہیں کس چیز کی تلاش کرنی چاہیے۔ تختی کا ایک حصہ مبینہ طور پر بتاتا ہے کہ سفر پر جانے والے کسی بھی شخص کو انتہائی وسیع فاصلہ طے کرنا ہوگا تاکہ ’پرسِکتو (parsiktu) کشتی‘ جیسی کوئی مضبوط چیز تک پہنچ سکے۔ قدیم بابل کے صحیفوں کے مطابق پرسِکتو لفظ کسی کشتی کے سائز کو بتانے میں مدد دیتا ہے جو ایک بڑے سیلاب سے بچنے میں مدد دے۔ ایک اور حصے میں ’اُرارتو‘ تک پہنچنے کا رستہ اور وہاں پہنچنے کے متعلق ہدایات درج ہیں۔ قدیم میسوپوٹیمی نظوم کے مطابق اُرارتو کے متعلق خیال کیا جاتا ہے کہ یہ ایک ایسی جگہ ہے جہاں ایک شخص اپنی بڑی کشتی لے کر اپنے خاندان کے ساتھ اترا تھا۔انجیلِ مقدس میں بیان کیا جانے والا حضرت نوحؑ کا واقعہ، بابل کے اس ورژن سے بہت مطابقت رکھتا ہے۔ بابل کی روایات کے مطابق خدا نے زمین پر ایک ایسا بھیانک سیلاب بھیجا جس نے ایک خاندان کے سوا پوری انسانیت کو تباہ کر دیا۔ ’گِلگمیش فلڈ اسٹوری‘ (بابل دور کی ایک عظیم نظم، جو  مٹی کی متعدد تختیوں پر پائی گئی) کا تعلق 3000 برس پہلے کے دور سے ہے جبکہ انجیلِ مقدس میں بیان سیلاب کا واقعے کے متعلق بتایا جاتا ہے کہ یہ تقریباً 5000 برس قبل پیش آیا۔,science-technology
373,ملک بھر میں 1426 واٹس ایپ اکاؤنٹس ہیک ہونے کا انکشاف,https://www.express.pk/story/2730670/malik-bhar-mein-1426-whatsapp-accounts-heck-honay-ka-inkishaaf,ملک بھر میں 1426 واٹس ایپ اکاؤنٹس ہیک ہونے کا انکشاف ہوا ہے۔ سینیٹ اجلاس میں ایک سوال پروزارت داخلہ نے جواب جمع کرایا. یکم جولائی سے اب تک ایف آئی اے سائبر کرائم کو اتنی شکایات ملیں ۔ جن شکایات کا اندراج نہیں ہوا، ان کی تعداد ان میں شامل نہیں۔ 817 صارفین کی شکایات تصدیق کے مراحل میں ہے جبکہ 549 اکاؤنٹس بحال کر دیے گئے۔ 877 شکایات کی جانچ کی جاری ہے، 20 کو انکوائری میں تبدیل کر دیا گیا۔,science-technology
374,ملک بھر میں 1400 سے زائد وٹس ایپ اکاؤنٹس ہیک ہونے کا انکشاف,https://www.express.pk/story/2730628/mulkbhar-aikhazacharsoosezaid-whatsapp-accounts-hack,وفاقی تحقیقاتی ادارہ (ایف آئی اے) کے سائبر کرائم کو موصول شکایات میں انکشاف ہوا ہے کہ ملک بھر میں ساڑھے 1400 وٹس ایپ اکاونٹس ہیک ہوگئے ہیں۔ ایف آئی اے سائبر کرائم ونگ کی دستاویز کے مطابق یکم جولائی سے اب تک ایف آئی اے سائبر کرائم کو 1426 شکایات موصول ہوئی ہیں، جن شکایات کا اندراج نہیں ہوا ان صارفین کی تعداد ان میں شامل نہیں ہے۔ سائبرکرائم ونگ نے بتایا کہ رجسٹرڈ شکایات میں سے 549 ہیکڈ اکاؤنٹس بحال بھی کر دیے گئے اور ان اکاؤنٹس سے متعلق تفصیلات سینیٹ میں جمع کروا دی گئی ہیں۔ دستاویز میں کہا گیا ہے کہ ایف آئی اے سائبر کرائم ونگ اس وقت 877 شکایات کی پروسیسنگ کر رہا ہے جبکہ 20 زیر التوا شکایات کو باقاعدہ انکوائری میں تبدیل کر دی ہے اور40  زیر التوا شکایات کے ریکارڈ سے متعلق تاحال جواب موصول نہیں ہوا۔ ایف آئی اے سائبر کرائم ونگ نے بتایا کہ817  زیر التوا شکایات فی الوقت تصدیق کے مراحل میں ہیں۔,science-technology
